arcid,arcid_wg_mask
192584,25038
192585,25039
192586,25040
192587,25041
192588,25042
192589,25043
192590,25044
192591,25045
192592,25046
192593,25047
192594,25048
192595,25049
192596,25050
192597,25051
192598,25052
192599,25053
192600,25054
192601,25055
192602,25056
192603,25057
192604,25058
192605,25059
192606,25060
192607,25061
192608,25062
192609,25063
192610,25064
192611,25065
192612,25066
192613,25067
192614,25068
192615,25069
192616,25070
192617,25071
192618,25072
192619,25073
192620,25074
192621,25075
192622,25076
192623,25077
192624,25078
192625,25079
192626,25080
192627,25081
192628,25082
192629,25083
192630,25084
192631,25085
192632,25086
192671,25087
192672,25088
192673,25089
192674,25090
192675,25091
192676,25092
192677,25093
192678,25094
192679,25095
192680,25096
192681,25097
192682,25098
192683,25099
192684,25100
192685,25101
192686,25102
192687,25103
192688,25104
192689,25105
192690,25106
192691,25107
192692,25108
192693,25109
192694,25110
192695,25111
192696,25112
192697,25113
192698,25114
192699,25115
192700,25116
192701,25117
192702,25118
192703,25119
192704,25120
192705,25121
192706,25122
192707,25123
192708,25124
192709,25125
192710,25126
192711,25127
192712,25128
192713,25129
192714,25130
192715,25131
192716,25132
192717,25133
192718,25134
192719,25135
192720,25136
192721,25137
192722,25138
192723,25139
192724,25140
192725,25141
192726,25142
192727,25143
192728,25144
192729,25145
192730,25146
192731,25147
192732,25148
192733,25149
192734,25150
192735,25151
192736,25152
192737,25153
192738,25154
192739,25155
192740,25156
192741,25157
192742,25158
192743,25159
192744,25160
192745,25161
192746,25162
192747,25163
192748,25164
192749,25165
192750,25166
192751,25167
192752,25168
192753,25169
192754,25170
192755,25171
192756,25172
192757,25173
192758,25174
192759,25175
192760,25176
192761,25177
192762,25178
192763,25179
192764,25180
192765,25181
192766,25182
192767,25183
192768,25184
192769,25185
192770,25186
192771,25187
192772,25188
192773,25189
192774,25190
192775,25191
192776,25192
192777,25193
192778,25194
192779,25195
192780,25196
192781,25197
192782,25198
192783,25199
192784,25200
192785,25201
192786,25202
192787,25203
192788,25204
192789,25205
192790,25206
192791,25207
192792,25208
192793,25209
192794,25210
192795,25211
192796,25212
192797,25213
193090,25214
193091,25215
193092,25216
193093,25217
193107,25218
193108,25219
193109,25220
193110,25221
193111,25222
193112,25223
193113,25224
193114,25225
193115,25226
193116,25227
193117,25228
193118,25229
193119,25230
193120,25231
193121,25232
193122,25233
193123,25234
193124,25235
193125,25236
193126,25237
193127,25238
193128,25239
193129,25240
193130,25241
193131,25242
193132,25243
193133,25244
193134,25245
193135,25246
193136,25247
193137,25248
193138,25249
193139,25250
193140,25251
193141,25252
193142,25253
193143,25254
193144,25255
193145,25256
193146,25257
193147,25258
193148,25259
193149,25260
193150,25261
193151,25262
193152,25263
193153,25264
193154,25265
193155,25266
193156,25267
193157,25268
193158,25269
193159,25270
193160,25271
193161,25272
193162,25273
193163,25274
193164,25275
193165,25276
193166,25277
193167,25278
193168,25279
193169,25280
193170,25281
193171,25282
193172,25283
193173,25284
193174,25285
193175,25286
193176,25287
193177,25288
193178,25289
193179,25290
193180,25291
193181,25292
193182,25293
193183,25294
193184,25295
193185,25296
193186,25297
193187,25298
193188,25299
193189,25300
193190,25301
193191,25302
193192,25303
193193,25304
193194,25305
193195,25306
193196,25307
193197,25308
193198,25309
193199,25310
193200,25311
193201,25312
193202,25313
193203,25314
193204,25315
193205,25316
193206,25317
193207,25318
193208,25319
193209,25320
193510,25321
193511,25322
193512,25323
193513,25324
193514,25325
193515,25326
193516,25327
193517,25328
193518,25329
193519,25330
193520,25331
193521,25332
193522,25333
193523,25334
193524,25335
193525,25336
193526,25337
193527,25338
193528,25339
193529,25340
193530,25341
193531,25342
193532,25343
193533,25344
193534,25345
193535,25346
193536,25347
193537,25348
193538,25349
193539,25350
193540,25351
193541,25352
193542,25353
193543,25354
193544,25355
193545,25356
193546,25357
193547,25358
193548,25359
193549,25360
193550,25361
193551,25362
193552,25363
193553,25364
193554,25365
193555,25366
193556,25367
193557,25368
193558,25369
193559,25370
193560,25371
193561,25372
193562,25373
193563,25374
193564,25375
193565,25376
193566,25377
193567,25378
193568,25379
193569,25380
193570,25381
193571,25382
193572,25383
193573,25384
193574,25385
193575,25386
193576,25387
193577,25388
193578,25389
193579,25390
193580,25391
193581,25392
193582,25393
193583,25394
193584,25395
193585,25396
193586,25397
193587,25398
193588,25399
193589,25400
193590,25401
193591,25402
193592,25403
193593,25404
193594,25405
193595,25406
193596,25407
193597,25408
193598,25409
193599,25410
193600,25411
193601,25412
193602,25413
193603,25414
193604,25415
193605,25416
193606,25417
193607,25418
193608,25419
193609,25420
193610,25421
193611,25422
193612,25423
193613,25424
193614,25425
193615,25426
193616,25427
193617,25428
193618,25429
193619,25430
193620,25431
193621,25432
193622,25433
193623,25434
193624,25435
193625,25436
193626,25437
193627,25438
193628,25439
193629,25440
193630,25441
193631,25442
193632,25443
193670,25444
193671,25445
193672,25446
193673,25447
193674,25448
193675,25449
193676,25450
193677,25451
193678,25452
193679,25453
193680,25454
193681,25455
193682,25456
193683,25457
193684,25458
193685,25459
193686,25460
193687,25461
193688,25462
193689,25463
193690,25464
193691,25465
193692,25466
193693,25467
193694,25468
193695,25469
193696,25470
193697,25471
193698,25472
193699,25473
193700,25474
193701,25475
193702,25476
193703,25477
193704,25478
193705,25479
193706,25480
193707,25481
193708,25482
193709,25483
193710,25484
193711,25485
193712,25486
193713,25487
193714,25488
193715,25489
193716,25490
193717,25491
193718,25492
193719,25493
193720,25494
193721,25495
193722,25496
193723,25497
193724,25498
193725,25499
193726,25500
193727,25501
193728,25502
193729,25503
193730,25504
193731,25505
193732,25506
193733,25507
193734,25508
193735,25509
193736,25510
193737,25511
193738,25512
193739,25513
193740,25514
193741,25515
193742,25516
193743,25517
193744,25518
193745,25519
193746,25520
193747,25521
193748,25522
193749,25523
193750,25524
193751,25525
193752,25526
193753,25527
193754,25528
193755,25529
193756,25530
193757,25531
193758,25532
193759,25533
193760,25534
193761,25535
193762,25536
193763,25537
193764,25538
193765,25539
193766,25540
193767,25541
193768,25542
193769,25543
193770,25544
193771,25545
193772,25546
193773,25547
193774,25548
193775,25549
193776,25550
193777,25551
193778,25552
193779,25553
193780,25554
193781,25555
193782,25556
193783,25557
193784,25558
193785,25559
193786,25560
193787,25561
193788,25562
193789,25563
193790,25564
193791,25565
193792,25566
193793,25567
193794,25568
193795,25569
193796,25570
193797,25571
194107,25572
194108,25573
194109,25574
194110,25575
194111,25576
194112,25577
194113,25578
194114,25579
194115,25580
194116,25581
194117,25582
194118,25583
194119,25584
194120,25585
194121,25586
194122,25587
194123,25588
194124,25589
194125,25590
194126,25591
194127,25592
194128,25593
194129,25594
194130,25595
194131,25596
194132,25597
194133,25598
194134,25599
194135,25600
194136,25601
194137,25602
194138,25603
194139,25604
194140,25605
194141,25606
194142,25607
194143,25608
194144,25609
194145,25610
194146,25611
194147,25612
194148,25613
194149,25614
194150,25615
194151,25616
194152,25617
194153,25618
194154,25619
194155,25620
194156,25621
194157,25622
194158,25623
194159,25624
194160,25625
194161,25626
194162,25627
194163,25628
194164,25629
194165,25630
194166,25631
194167,25632
194168,25633
194169,25634
194170,25635
194171,25636
194172,25637
194173,25638
194174,25639
194175,25640
194176,25641
194177,25642
194178,25643
194179,25644
194180,25645
194181,25646
194182,25647
194183,25648
194184,25649
194185,25650
194186,25651
194187,25652
194188,25653
194189,25654
194190,25655
194191,25656
194192,25657
194193,25658
194194,25659
194195,25660
194196,25661
194197,25662
194198,25663
194199,25664
194200,25665
194201,25666
194202,25667
194203,25668
194204,25669
194205,25670
194206,25671
194207,25672
194507,25673
194508,25674
194509,25675
194510,25676
194511,25677
194512,25678
194513,25679
194514,25680
194515,25681
194516,25682
194517,25683
194518,25684
194519,25685
194520,25686
194521,25687
194522,25688
194523,25689
194524,25690
194525,25691
194526,25692
194527,25693
194528,25694
194529,25695
194530,25696
194531,25697
194532,25698
194533,25699
194534,25700
194535,25701
194536,25702
194537,25703
194538,25704
194539,25705
194540,25706
194541,25707
194542,25708
194543,25709
194544,25710
194545,25711
194546,25712
194547,25713
194548,25714
194549,25715
194550,25716
194551,25717
194552,25718
194553,25719
194554,25720
194555,25721
194556,25722
194557,25723
194558,25724
194559,25725
194560,25726
194561,25727
194562,25728
194563,25729
194564,25730
194565,25731
194566,25732
194567,25733
194568,25734
194569,25735
194570,25736
194571,25737
194572,25738
194573,25739
194574,25740
194575,25741
194576,25742
194577,25743
194578,25744
194579,25745
194580,25746
194581,25747
194582,25748
194583,25749
194584,25750
194585,25751
194586,25752
194587,25753
194588,25754
194589,25755
194590,25756
194591,25757
194592,25758
194593,25759
194594,25760
194595,25761
194596,25762
194597,25763
194598,25764
194599,25765
194600,25766
194601,25767
194602,25768
194603,25769
194604,25770
194605,25771
194606,25772
194607,25773
194608,25774
194609,25775
194610,25776
194611,25777
194612,25778
194613,25779
194614,25780
194615,25781
194616,25782
194617,25783
194618,25784
194619,25785
194620,25786
194621,25787
194622,25788
194623,25789
194624,25790
194625,25791
194626,25792
194627,25793
194628,25794
194629,25795
194630,25796
194631,25797
194632,25798
194633,25799
194669,25800
194670,25801
194671,25802
194672,25803
194673,25804
194674,25805
194675,25806
194676,25807
194677,25808
194678,25809
194679,25810
194680,25811
194681,25812
194682,25813
194683,25814
194684,25815
194685,25816
194686,25817
194687,25818
194688,25819
194689,25820
194690,25821
194691,25822
194692,25823
194693,25824
194694,25825
194695,25826
194696,25827
194697,25828
194698,25829
194699,25830
194700,25831
194701,25832
194702,25833
194703,25834
194704,25835
194705,25836
194706,25837
194707,25838
194708,25839
194709,25840
194710,25841
194711,25842
194712,25843
194713,25844
194714,25845
194715,25846
194716,25847
194717,25848
194718,25849
194719,25850
194720,25851
194721,25852
194722,25853
194723,25854
194724,25855
194725,25856
194726,25857
194727,25858
194728,25859
194729,25860
194730,25861
194731,25862
194732,25863
194733,25864
194734,25865
194735,25866
194736,25867
194737,25868
194738,25869
194739,25870
194740,25871
194741,25872
194742,25873
194743,25874
194744,25875
194745,25876
194746,25877
194747,25878
194748,25879
194749,25880
194750,25881
194751,25882
194752,25883
194753,25884
194754,25885
194755,25886
194756,25887
194757,25888
194758,25889
194759,25890
194760,25891
194761,25892
194762,25893
194763,25894
194764,25895
194765,25896
194766,25897
194767,25898
194768,25899
194769,25900
194770,25901
194771,25902
194772,25903
194773,25904
194774,25905
194775,25906
194776,25907
194777,25908
194778,25909
194779,25910
194780,25911
194781,25912
194782,25913
194783,25914
194784,25915
194785,25916
194786,25917
194787,25918
194788,25919
194789,25920
194790,25921
194791,25922
194792,25923
194793,25924
194794,25925
194795,25926
194796,25927
194797,25928
195108,25929
195109,25930
195110,25931
195111,25932
195112,25933
195113,25934
195114,25935
195115,25936
195116,25937
195117,25938
195118,25939
195119,25940
195120,25941
195121,25942
195122,25943
195123,25944
195124,25945
195125,25946
195126,25947
195127,25948
195128,25949
195129,25950
195130,25951
195131,25952
195132,25953
195133,25954
195134,25955
195135,25956
195136,25957
195137,25958
195138,25959
195139,25960
195140,25961
195141,25962
195142,25963
195143,25964
195144,25965
195145,25966
195146,25967
195147,25968
195148,25969
195149,25970
195150,25971
195151,25972
195152,25973
195153,25974
195154,25975
195155,25976
195156,25977
195157,25978
195158,25979
195159,25980
195160,25981
195161,25982
195162,25983
195163,25984
195164,25985
195165,25986
195166,25987
195167,25988
195168,25989
195169,25990
195170,25991
195171,25992
195172,25993
195173,25994
195174,25995
195175,25996
195176,25997
195177,25998
195178,25999
195179,26000
195180,26001
195181,26002
195182,26003
195183,26004
195184,26005
195185,26006
195186,26007
195187,26008
195188,26009
195189,26010
195190,26011
195191,26012
195192,26013
195193,26014
195194,26015
195195,26016
195196,26017
195197,26018
195198,26019
195199,26020
195200,26021
195201,26022
195202,26023
195203,26024
195505,26025
195506,26026
195507,26027
195508,26028
195509,26029
195510,26030
195511,26031
195512,26032
195513,26033
195514,26034
195515,26035
195516,26036
195517,26037
195518,26038
195519,26039
195520,26040
195521,26041
195522,26042
195523,26043
195524,26044
195525,26045
195526,26046
195527,26047
195528,26048
195529,26049
195530,26050
195531,26051
195532,26052
195533,26053
195534,26054
195535,26055
195536,26056
195537,26057
195538,26058
195539,26059
195540,26060
195541,26061
195542,26062
195543,26063
195544,26064
195545,26065
195546,26066
195547,26067
195548,26068
195549,26069
195550,26070
195551,26071
195552,26072
195553,26073
195554,26074
195555,26075
195556,26076
195557,26077
195558,26078
195559,26079
195560,26080
195561,26081
195562,26082
195563,26083
195564,26084
195565,26085
195566,26086
195567,26087
195568,26088
195569,26089
195570,26090
195571,26091
195572,26092
195573,26093
195574,26094
195575,26095
195576,26096
195577,26097
195578,26098
195579,26099
195580,26100
195581,26101
195582,26102
195583,26103
195584,26104
195585,26105
195586,26106
195587,26107
195588,26108
195589,26109
195590,26110
195591,26111
195592,26112
195593,26113
195594,26114
195595,26115
195596,26116
195597,26117
195598,26118
195599,26119
195600,26120
195601,26121
195602,26122
195603,26123
195604,26124
195605,26125
195606,26126
195607,26127
195608,26128
195609,26129
195610,26130
195611,26131
195612,26132
195613,26133
195614,26134
195615,26135
195616,26136
195617,26137
195618,26138
195619,26139
195620,26140
195621,26141
195622,26142
195623,26143
195624,26144
195625,26145
195626,26146
195627,26147
195628,26148
195629,26149
195630,26150
195631,26151
195632,26152
195633,26153
195634,26154
195635,26155
195668,26156
195669,26157
195670,26158
195671,26159
195672,26160
195673,26161
195674,26162
195675,26163
195676,26164
195677,26165
195678,26166
195679,26167
195680,26168
